trade_date,stock_id,stock_name,subject_key,subject_name,limitup_gene_pass,theme_synergy_pass,volume_price_health_pass,structure_health_pass,pass_count_4of3,reject_no_limitup_gene,reject_isolated_theme,reject_break_support_with_heavy_drop,reject_junk_follower,hard_reject_any,watch_status,watch_score,strong_grade,promoted_to_formal,support_type,support_score,gap_hit,gap_hit_mode,prior7_limitup_days,prior7_strong_days
2026-04-07,300150,世纪瑞尔,129,,False,False,True,False,1,True,True,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,601598,中国外运,129,,False,False,True,False,1,True,True,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,688367,工大高科,129,,False,False,True,False,1,True,True,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,300851,交大思诺,129,,False,False,True,False,1,True,True,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,601975,招商南油,129,,False,False,True,False,1,True,True,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,2
2026-04-07,603209,兴通股份,129,,False,False,True,False,1,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,603569,长久物流,129,,False,False,True,False,1,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,688285,高铁电气,129,,False,False,True,False,1,True,True,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,601188,龙江交通,129,,False,False,True,False,1,True,True,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,000507,珠海港,129,,False,False,True,False,1,True,True,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,002040,南 京 港,129,,False,False,True,False,1,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,300906,日月明,129,,False,False,False,False,0,True,True,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,601326,秦港股份,129,,False,False,False,False,0,True,True,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,000755,山西高速,129,,False,False,False,False,0,True,True,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,001205,盛航股份,129,,False,False,False,False,0,True,True,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,600897,厦门空港,129,,False,False,False,False,0,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,601008,连云港,129,,False,False,False,False,0,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,688425,铁建重工,129,,False,False,False,False,0,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,300351,永贵电器,129,,False,False,False,False,0,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,688569,铁科轨道,129,,False,False,False,False,0,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,000925,众合科技,129,,False,False,False,False,0,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,300011,鼎汉技术,129,,False,False,False,False,0,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,600279,重庆港,129,,False,False,False,False,0,True,True,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,000548,湖南投资,129,,False,False,False,False,0,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,301149,隆华新材,140,,False,False,True,False,1,True,True,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,000809,和展能源,140,,False,False,True,False,1,True,True,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,301163,宏德股份,140,,False,False,True,False,1,True,True,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,301555,惠柏新材,140,,False,False,True,False,1,True,True,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,603507,振江股份,140,,False,False,True,False,1,True,True,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,002669,康达新材,140,,False,False,True,False,1,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,301040,中环海陆,140,,False,False,True,False,1,True,True,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,300569,天能重工,140,,False,False,True,False,1,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,603092,德力佳,140,,False,False,True,False,1,True,True,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,001239,永达股份,140,,False,False,True,False,1,True,True,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,002080,中材科技,140,,False,False,True,False,1,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,601218,吉鑫科技,140,,False,False,True,False,1,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,300185,通裕重工,140,,False,False,True,False,1,True,True,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,301063,海锅股份,140,,False,False,True,False,1,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,603248,锡华科技,140,,True,False,True,False,2,False,True,False,False,True,seed_selected,0.0,,False,,0.0,False,,1,1
2026-04-07,603985,恒润股份,140,,True,False,True,False,2,False,True,False,False,True,seed_selected,0.0,,False,,0.0,False,,1,1
2026-04-07,301155,海力风电,140,,False,False,True,False,1,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,002300,太阳电缆,140,,False,False,False,False,0,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,301456,盘古智能,140,,False,False,False,False,0,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,688186,广大特材,140,,False,False,False,False,0,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,301557,常友科技,140,,False,False,False,False,0,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,300690,双一科技,140,,False,False,False,False,0,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,600973,宝胜股份,140,,False,False,False,False,0,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,688660,电气风电,140,,False,False,False,False,0,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,002487,大金重工,140,,False,False,False,False,0,True,True,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,1
2026-04-07,002204,大连重工,140,,False,False,False,False,0,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,600487,亨通光电,140,,False,False,False,False,0,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,2
2026-04-07,002184,海得控制,140,,False,False,False,False,0,True,True,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,300443,金雷股份,140,,False,False,False,False,0,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,300718,长盛轴承,140,,False,False,False,False,0,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,000593,德龙汇能,54,,False,False,True,False,1,True,True,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,1
2026-04-07,600256,广汇能源,54,,False,False,True,False,1,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,300483,首华燃气,54,,False,False,True,False,1,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,1
2026-04-07,603318,水发燃气,54,,False,False,True,False,1,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,605169,洪通燃气,54,,False,False,True,False,1,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,603393,新天然气,54,,False,False,True,False,1,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,002700,万憬能源,54,,False,False,True,False,1,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,000421,南京公用,54,,False,False,True,False,1,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,000407,胜利股份,54,,False,False,True,False,1,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,600333,长春燃气,54,,False,False,True,False,1,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,600617,国新能源,54,,False,False,True,False,1,True,True,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,601139,深圳燃气,54,,False,False,True,False,1,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,002259,升达林业,54,,False,False,True,False,1,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,603080,新疆火炬,54,,False,False,True,False,1,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,000968,蓝焰控股,54,,True,False,True,False,2,False,True,False,False,True,seed_selected,0.0,,False,,0.0,False,,1,1
2026-04-07,002911,佛燃能源,54,,False,False,True,False,1,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,603223,恒通股份,54,,False,False,True,False,1,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,001299,美能能源,54,,False,False,True,False,1,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,605090,九丰能源,54,,False,False,False,False,0,True,True,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,601857,中国石油,54,,False,False,False,False,0,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,1
2026-04-07,300332,天壕能源,54,,False,False,False,False,0,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,600938,中国海油,54,,False,False,False,False,0,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,600777,*ST新潮,54,,False,False,False,False,0,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,1
2026-04-07,600098,广州发展,54,,False,False,False,False,0,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,600635,大众公用,54,,False,False,False,False,0,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,603706,东方环宇,54,,False,False,False,False,0,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,001331,胜通能源,54,,False,False,False,False,0,True,True,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,2
2026-04-07,600759,洲际油气,54,,False,False,False,False,0,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,600681,百川能源,54,,False,False,False,False,0,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,603053,成都燃气,54,,False,False,False,False,0,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,300542,新晨科技,69,,False,False,True,False,1,True,True,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,000617,中油资本,69,,False,False,True,False,1,True,True,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,1
2026-04-07,300561,ST汇科,69,,False,False,True,False,1,True,True,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,1
2026-04-07,300531,优博讯,69,,False,False,True,False,1,True,True,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,300348,长亮科技,69,,False,False,True,False,1,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,1
2026-04-07,300872,天阳科技,69,,False,False,True,False,1,True,True,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,000555,神州信息,69,,False,False,True,False,1,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,600318,新力金融,69,,False,False,True,False,1,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,300399,天利科技,69,,False,False,True,False,1,True,True,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,600446,金证股份,69,,False,False,True,False,1,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,001236,弘业期货,69,,False,False,True,False,1,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,300663,科蓝软件,69,,False,False,True,False,1,True,True,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,300941,创识科技,69,,False,False,True,False,1,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,300242,佳云科技,69,,False,False,True,False,1,True,True,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,000712,锦龙股份,69,,False,False,True,False,1,True,True,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,300368,汇金股份,69,,False,False,True,False,1,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,003040,楚天龙,69,,False,False,True,False,1,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,300465,高伟达,69,,False,False,True,False,1,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,002095,生 意 宝,69,,False,False,True,False,1,True,True,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,002177,御银股份,69,,False,False,True,False,1,True,True,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,002908,德生科技,69,,False,False,True,False,1,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,600643,爱建集团,69,,True,False,True,False,2,False,True,False,False,True,seed_selected,0.0,,False,,0.0,False,,1,1
2026-04-07,000948,南天信息,69,,False,False,True,False,1,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,600830,香溢融通,69,,False,False,True,False,1,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,002987,京北方,69,,False,False,False,False,0,True,True,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,300448,浩云科技,69,,False,False,False,False,0,True,True,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,300377,赢时胜,69,,False,False,False,False,0,True,True,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,300130,新国都,69,,False,False,False,False,0,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,301208,中亦科技,69,,False,False,False,False,0,True,True,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,600571,信雅达,69,,False,False,False,False,0,True,True,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,688098,申联生物,79,,False,True,True,False,2,True,False,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,300804,广康生化,79,,False,True,True,False,2,True,False,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,600195,中牧股份,79,,False,True,True,False,2,True,False,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,1
2026-04-07,600596,新安股份,79,,False,True,True,False,2,True,False,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,603477,巨星农牧,79,,True,True,True,False,3,False,False,False,False,False,seed_selected,0.0,,False,,0.0,False,,1,1
2026-04-07,600389,江山股份,79,,False,True,True,False,2,True,False,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,301035,润丰股份,79,,False,True,True,False,2,True,False,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,300119,瑞普生物,79,,False,True,True,False,2,True,False,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,600486,扬农化工,79,,False,True,True,False,2,True,False,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,000553,安道麦A,79,,False,True,True,False,2,True,False,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,002513,蓝丰生化,79,,False,True,True,False,2,True,False,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,002100,天康生物,79,,False,True,True,False,2,True,False,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,002734,利民股份,79,,False,True,True,False,2,True,False,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,1
2026-04-07,600299,安迪苏,79,,False,True,True,False,2,True,False,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,1
2026-04-07,002234,民和股份,79,,False,True,True,False,2,True,False,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,300796,贝斯美,79,,False,True,True,False,2,True,False,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,301665,泰禾股份,79,,False,True,True,False,2,True,False,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,002982,湘佳股份,79,,False,True,True,False,2,True,False,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,300381,溢多利,79,,False,True,True,False,2,True,False,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,603077,和邦生物,79,,False,True,True,False,2,True,False,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,605296,神农集团,79,,False,True,True,False,2,True,False,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,001201,东瑞股份,79,,False,True,True,False,2,True,False,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,600201,生物股份,79,,False,True,True,False,2,True,False,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,603086,先达股份,79,,False,True,True,False,2,True,False,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,603585,苏利股份,79,,True,True,True,False,3,False,False,False,False,False,seed_selected,0.0,,False,,0.0,False,,1,1
2026-04-07,000525,红太阳,79,,False,True,True,False,2,True,False,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,002069,獐子岛,79,,False,True,True,False,2,True,False,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,301156,美农生物,79,,False,True,True,False,2,True,False,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,001231,农心科技,79,,False,True,True,False,2,True,False,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,000702,正虹科技,79,,False,True,True,False,2,True,False,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,603863,松炀资源,9010074,,True,False,True,False,2,False,True,False,False,True,seed_selected,0.0,,False,,0.0,False,,1,2
2026-04-07,688350,富淼科技,9010074,,False,False,True,False,1,True,True,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,600235,民丰特纸,9010074,,False,False,True,False,1,True,True,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,600308,华泰股份,9010074,,False,False,True,False,1,True,True,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,002012,凯恩股份,9010074,,False,False,True,False,1,True,True,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,600356,恒丰纸业,9010074,,False,False,True,False,1,True,True,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,002235,安妮股份,9010074,,False,False,True,False,1,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,1
2026-04-07,301469,恒达新材,9010074,,False,False,True,False,1,True,True,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,000601,韶能股份,9010074,,False,False,True,False,1,True,True,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,605377,华旺科技,9010074,,False,False,True,False,1,True,True,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,600135,乐凯胶片,9010074,,False,False,True,False,1,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,002521,齐峰新材,9010074,,False,False,True,False,1,True,True,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,600103,青山纸业,9010074,,False,False,True,False,1,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,600433,冠豪高新,9010074,,False,False,False,False,0,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,600793,宜宾纸业,9010074,,False,False,False,False,0,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,603165,荣晟环保,9010074,,False,False,False,False,0,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,605007,五洲特纸,9010074,,False,False,False,False,0,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,1
2026-04-07,002067,景兴纸业,9010074,,False,False,False,False,0,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,600567,山鹰国际,9010074,,False,False,False,False,0,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,603284,林平发展,9010074,,False,False,False,False,0,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,2
2026-04-07,600963,岳阳林纸,9010074,,False,False,False,False,0,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,600966,博汇纸业,9010074,,False,False,False,False,0,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,002511,中顺洁柔,9010074,,False,False,True,False,1,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,603733,仙鹤股份,9010074,,False,False,True,False,1,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,605500,森林包装,9010074,,False,False,True,False,1,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,301108,洁雅股份,9010074,,False,False,True,False,1,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,002078,太阳纸业,9010074,,False,False,True,False,1,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,001223,欧克科技,9010074,,False,False,True,False,1,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,3
2026-04-07,000488,ST晨鸣,9010074,,False,False,True,False,1,True,True,False,True,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,688345,博力威,9010168,,True,True,True,False,3,False,False,False,False,False,seed_selected,0.0,,False,,0.0,False,,1,1
2026-04-07,301217,铜冠铜箔,9010168,,False,True,True,False,2,True,False,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
2026-04-07,600110,诺德股份,9010168,,False,True,True,False,2,True,False,False,False,True,seed_selected,0.0,,False,,0.0,False,,0,0
