trade_date,stock_id,subject_key,subject_name,final_cycle_state,final_mainline_alive,state_transition_type,cycle_score_mainline_strength,cycle_score_repair,cycle_score_divergence,cycle_score_fade_watch,cycle_score_fade_confirmed,cycle_alive_pass
2026-04-07,300285,1,,divergence,False,,51.76,54.81,83.325,16.255,9.94,False
2026-04-07,002019,1,,divergence,False,,51.76,54.81,83.325,16.255,9.94,False
2026-04-07,688276,1,,divergence,False,,51.76,54.81,83.325,16.255,9.94,False
2026-04-07,601866,129,,divergence,False,,29.3,36.47,61.275,21.825,13.58,False
2026-04-07,600026,129,,divergence,False,,29.3,36.47,61.275,21.825,13.58,False
2026-04-07,600179,129,,divergence,False,,29.3,36.47,61.275,21.825,13.58,False
2026-04-07,000039,129,,divergence,False,,29.3,36.47,61.275,21.825,13.58,False
2026-04-07,600798,129,,divergence,False,,29.3,36.47,61.275,21.825,13.58,False
2026-04-07,605298,129,,divergence,False,,29.3,36.47,61.275,21.825,13.58,False
2026-04-07,300150,129,,divergence,False,,29.3,36.47,61.275,21.825,13.58,False
2026-04-07,601598,129,,divergence,False,,29.3,36.47,61.275,21.825,13.58,False
2026-04-07,688367,129,,divergence,False,,29.3,36.47,61.275,21.825,13.58,False
2026-04-07,300851,129,,divergence,False,,29.3,36.47,61.275,21.825,13.58,False
2026-04-07,601975,129,,divergence,False,,29.3,36.47,61.275,21.825,13.58,False
2026-04-07,603209,129,,divergence,False,,29.3,36.47,61.275,21.825,13.58,False
2026-04-07,603569,129,,divergence,False,,29.3,36.47,61.275,21.825,13.58,False
2026-04-07,688285,129,,divergence,False,,29.3,36.47,61.275,21.825,13.58,False
2026-04-07,601188,129,,divergence,False,,29.3,36.47,61.275,21.825,13.58,False
2026-04-07,000507,129,,divergence,False,,29.3,36.47,61.275,21.825,13.58,False
2026-04-07,002040,129,,divergence,False,,29.3,36.47,61.275,21.825,13.58,False
2026-04-07,300906,129,,divergence,False,,29.3,36.47,61.275,21.825,13.58,False
2026-04-07,601326,129,,divergence,False,,29.3,36.47,61.275,21.825,13.58,False
2026-04-07,000755,129,,divergence,False,,29.3,36.47,61.275,21.825,13.58,False
2026-04-07,001205,129,,divergence,False,,29.3,36.47,61.275,21.825,13.58,False
2026-04-07,600897,129,,divergence,False,,29.3,36.47,61.275,21.825,13.58,False
2026-04-07,601008,129,,divergence,False,,29.3,36.47,61.275,21.825,13.58,False
2026-04-07,688425,129,,divergence,False,,29.3,36.47,61.275,21.825,13.58,False
2026-04-07,300351,129,,divergence,False,,29.3,36.47,61.275,21.825,13.58,False
2026-04-07,688569,129,,divergence,False,,29.3,36.47,61.275,21.825,13.58,False
2026-04-07,000925,129,,divergence,False,,29.3,36.47,61.275,21.825,13.58,False
2026-04-07,300011,129,,divergence,False,,29.3,36.47,61.275,21.825,13.58,False
2026-04-07,600279,129,,divergence,False,,29.3,36.47,61.275,21.825,13.58,False
2026-04-07,000548,129,,divergence,False,,29.3,36.47,61.275,21.825,13.58,False
2026-04-07,301149,140,,divergence,False,,45.68,48.344,74.63,14.225,8.176,False
2026-04-07,000809,140,,divergence,False,,45.68,48.344,74.63,14.225,8.176,False
2026-04-07,301163,140,,divergence,False,,45.68,48.344,74.63,14.225,8.176,False
2026-04-07,301555,140,,divergence,False,,45.68,48.344,74.63,14.225,8.176,False
2026-04-07,603507,140,,divergence,False,,45.68,48.344,74.63,14.225,8.176,False
2026-04-07,002669,140,,divergence,False,,45.68,48.344,74.63,14.225,8.176,False
2026-04-07,301040,140,,divergence,False,,45.68,48.344,74.63,14.225,8.176,False
2026-04-07,300569,140,,divergence,False,,45.68,48.344,74.63,14.225,8.176,False
2026-04-07,603092,140,,divergence,False,,45.68,48.344,74.63,14.225,8.176,False
2026-04-07,001239,140,,divergence,False,,45.68,48.344,74.63,14.225,8.176,False
2026-04-07,002080,140,,divergence,False,,45.68,48.344,74.63,14.225,8.176,False
2026-04-07,601218,140,,divergence,False,,45.68,48.344,74.63,14.225,8.176,False
2026-04-07,300185,140,,divergence,False,,45.68,48.344,74.63,14.225,8.176,False
2026-04-07,301063,140,,divergence,False,,45.68,48.344,74.63,14.225,8.176,False
2026-04-07,603248,140,,divergence,False,,45.68,48.344,74.63,14.225,8.176,False
2026-04-07,603985,140,,divergence,False,,45.68,48.344,74.63,14.225,8.176,False
2026-04-07,301155,140,,divergence,False,,45.68,48.344,74.63,14.225,8.176,False
2026-04-07,002300,140,,divergence,False,,45.68,48.344,74.63,14.225,8.176,False
2026-04-07,301456,140,,divergence,False,,45.68,48.344,74.63,14.225,8.176,False
2026-04-07,688186,140,,divergence,False,,45.68,48.344,74.63,14.225,8.176,False
2026-04-07,301557,140,,divergence,False,,45.68,48.344,74.63,14.225,8.176,False
2026-04-07,300690,140,,divergence,False,,45.68,48.344,74.63,14.225,8.176,False
2026-04-07,600973,140,,divergence,False,,45.68,48.344,74.63,14.225,8.176,False
2026-04-07,688660,140,,divergence,False,,45.68,48.344,74.63,14.225,8.176,False
2026-04-07,002487,140,,divergence,False,,45.68,48.344,74.63,14.225,8.176,False
2026-04-07,002204,140,,divergence,False,,45.68,48.344,74.63,14.225,8.176,False
2026-04-07,600487,140,,divergence,False,,45.68,48.344,74.63,14.225,8.176,False
2026-04-07,002184,140,,divergence,False,,45.68,48.344,74.63,14.225,8.176,False
2026-04-07,300443,140,,divergence,False,,45.68,48.344,74.63,14.225,8.176,False
2026-04-07,300718,140,,divergence,False,,45.68,48.344,74.63,14.225,8.176,False
2026-04-07,000593,54,,divergence,False,,27.3,38.806,51.995,5.985,3.724,False
2026-04-07,600256,54,,divergence,False,,27.3,38.806,51.995,5.985,3.724,False
2026-04-07,300483,54,,divergence,False,,27.3,38.806,51.995,5.985,3.724,False
2026-04-07,603318,54,,divergence,False,,27.3,38.806,51.995,5.985,3.724,False
2026-04-07,605169,54,,divergence,False,,27.3,38.806,51.995,5.985,3.724,False
2026-04-07,603393,54,,divergence,False,,27.3,38.806,51.995,5.985,3.724,False
2026-04-07,002700,54,,divergence,False,,27.3,38.806,51.995,5.985,3.724,False
2026-04-07,000421,54,,divergence,False,,27.3,38.806,51.995,5.985,3.724,False
2026-04-07,000407,54,,divergence,False,,27.3,38.806,51.995,5.985,3.724,False
2026-04-07,600333,54,,divergence,False,,27.3,38.806,51.995,5.985,3.724,False
2026-04-07,600617,54,,divergence,False,,27.3,38.806,51.995,5.985,3.724,False
2026-04-07,601139,54,,divergence,False,,27.3,38.806,51.995,5.985,3.724,False
2026-04-07,002259,54,,divergence,False,,27.3,38.806,51.995,5.985,3.724,False
2026-04-07,603080,54,,divergence,False,,27.3,38.806,51.995,5.985,3.724,False
2026-04-07,000968,54,,divergence,False,,27.3,38.806,51.995,5.985,3.724,False
2026-04-07,002911,54,,divergence,False,,27.3,38.806,51.995,5.985,3.724,False
2026-04-07,603223,54,,divergence,False,,27.3,38.806,51.995,5.985,3.724,False
2026-04-07,001299,54,,divergence,False,,27.3,38.806,51.995,5.985,3.724,False
2026-04-07,605090,54,,divergence,False,,27.3,38.806,51.995,5.985,3.724,False
2026-04-07,601857,54,,divergence,False,,27.3,38.806,51.995,5.985,3.724,False
2026-04-07,300332,54,,divergence,False,,27.3,38.806,51.995,5.985,3.724,False
2026-04-07,600938,54,,divergence,False,,27.3,38.806,51.995,5.985,3.724,False
2026-04-07,600777,54,,divergence,False,,27.3,38.806,51.995,5.985,3.724,False
2026-04-07,600098,54,,divergence,False,,27.3,38.806,51.995,5.985,3.724,False
2026-04-07,600635,54,,divergence,False,,27.3,38.806,51.995,5.985,3.724,False
2026-04-07,603706,54,,divergence,False,,27.3,38.806,51.995,5.985,3.724,False
2026-04-07,001331,54,,divergence,False,,27.3,38.806,51.995,5.985,3.724,False
2026-04-07,600759,54,,divergence,False,,27.3,38.806,51.995,5.985,3.724,False
2026-04-07,600681,54,,divergence,False,,27.3,38.806,51.995,5.985,3.724,False
2026-04-07,603053,54,,divergence,False,,27.3,38.806,51.995,5.985,3.724,False
2026-04-07,300542,69,,divergence,False,,45.68,45.14,77.3,21.15,13.16,False
2026-04-07,000617,69,,divergence,False,,45.68,45.14,77.3,21.15,13.16,False
2026-04-07,300561,69,,divergence,False,,45.68,45.14,77.3,21.15,13.16,False
2026-04-07,300531,69,,divergence,False,,45.68,45.14,77.3,21.15,13.16,False
2026-04-07,300348,69,,divergence,False,,45.68,45.14,77.3,21.15,13.16,False
2026-04-07,300872,69,,divergence,False,,45.68,45.14,77.3,21.15,13.16,False
2026-04-07,000555,69,,divergence,False,,45.68,45.14,77.3,21.15,13.16,False
2026-04-07,600318,69,,divergence,False,,45.68,45.14,77.3,21.15,13.16,False
2026-04-07,300399,69,,divergence,False,,45.68,45.14,77.3,21.15,13.16,False
2026-04-07,600446,69,,divergence,False,,45.68,45.14,77.3,21.15,13.16,False
2026-04-07,001236,69,,divergence,False,,45.68,45.14,77.3,21.15,13.16,False
2026-04-07,300663,69,,divergence,False,,45.68,45.14,77.3,21.15,13.16,False
2026-04-07,300941,69,,divergence,False,,45.68,45.14,77.3,21.15,13.16,False
2026-04-07,300242,69,,divergence,False,,45.68,45.14,77.3,21.15,13.16,False
2026-04-07,000712,69,,divergence,False,,45.68,45.14,77.3,21.15,13.16,False
2026-04-07,300368,69,,divergence,False,,45.68,45.14,77.3,21.15,13.16,False
2026-04-07,003040,69,,divergence,False,,45.68,45.14,77.3,21.15,13.16,False
2026-04-07,300465,69,,divergence,False,,45.68,45.14,77.3,21.15,13.16,False
2026-04-07,002095,69,,divergence,False,,45.68,45.14,77.3,21.15,13.16,False
2026-04-07,002177,69,,divergence,False,,45.68,45.14,77.3,21.15,13.16,False
2026-04-07,002908,69,,divergence,False,,45.68,45.14,77.3,21.15,13.16,False
2026-04-07,600643,69,,divergence,False,,45.68,45.14,77.3,21.15,13.16,False
2026-04-07,000948,69,,divergence,False,,45.68,45.14,77.3,21.15,13.16,False
2026-04-07,600830,69,,divergence,False,,45.68,45.14,77.3,21.15,13.16,False
2026-04-07,002987,69,,divergence,False,,45.68,45.14,77.3,21.15,13.16,False
2026-04-07,300448,69,,divergence,False,,45.68,45.14,77.3,21.15,13.16,False
2026-04-07,300377,69,,divergence,False,,45.68,45.14,77.3,21.15,13.16,False
2026-04-07,300130,69,,divergence,False,,45.68,45.14,77.3,21.15,13.16,False
2026-04-07,301208,69,,divergence,False,,45.68,45.14,77.3,21.15,13.16,False
2026-04-07,600571,69,,divergence,False,,45.68,45.14,77.3,21.15,13.16,False
2026-04-07,688098,79,,divergence,True,,56.32,60.686,80.095,3.705,2.044,True
2026-04-07,300804,79,,divergence,True,,56.32,60.686,80.095,3.705,2.044,True
2026-04-07,600195,79,,divergence,True,,56.32,60.686,80.095,3.705,2.044,True
2026-04-07,600596,79,,divergence,True,,56.32,60.686,80.095,3.705,2.044,True
2026-04-07,603477,79,,divergence,True,,56.32,60.686,80.095,3.705,2.044,True
2026-04-07,600389,79,,divergence,True,,56.32,60.686,80.095,3.705,2.044,True
2026-04-07,301035,79,,divergence,True,,56.32,60.686,80.095,3.705,2.044,True
2026-04-07,300119,79,,divergence,True,,56.32,60.686,80.095,3.705,2.044,True
2026-04-07,600486,79,,divergence,True,,56.32,60.686,80.095,3.705,2.044,True
2026-04-07,000553,79,,divergence,True,,56.32,60.686,80.095,3.705,2.044,True
2026-04-07,002513,79,,divergence,True,,56.32,60.686,80.095,3.705,2.044,True
2026-04-07,002100,79,,divergence,True,,56.32,60.686,80.095,3.705,2.044,True
2026-04-07,002734,79,,divergence,True,,56.32,60.686,80.095,3.705,2.044,True
2026-04-07,600299,79,,divergence,True,,56.32,60.686,80.095,3.705,2.044,True
2026-04-07,002234,79,,divergence,True,,56.32,60.686,80.095,3.705,2.044,True
2026-04-07,300796,79,,divergence,True,,56.32,60.686,80.095,3.705,2.044,True
2026-04-07,301665,79,,divergence,True,,56.32,60.686,80.095,3.705,2.044,True
2026-04-07,002982,79,,divergence,True,,56.32,60.686,80.095,3.705,2.044,True
2026-04-07,300381,79,,divergence,True,,56.32,60.686,80.095,3.705,2.044,True
2026-04-07,603077,79,,divergence,True,,56.32,60.686,80.095,3.705,2.044,True
2026-04-07,605296,79,,divergence,True,,56.32,60.686,80.095,3.705,2.044,True
2026-04-07,001201,79,,divergence,True,,56.32,60.686,80.095,3.705,2.044,True
2026-04-07,600201,79,,divergence,True,,56.32,60.686,80.095,3.705,2.044,True
2026-04-07,603086,79,,divergence,True,,56.32,60.686,80.095,3.705,2.044,True
2026-04-07,603585,79,,divergence,True,,56.32,60.686,80.095,3.705,2.044,True
2026-04-07,000525,79,,divergence,True,,56.32,60.686,80.095,3.705,2.044,True
2026-04-07,002069,79,,divergence,True,,56.32,60.686,80.095,3.705,2.044,True
2026-04-07,301156,79,,divergence,True,,56.32,60.686,80.095,3.705,2.044,True
2026-04-07,001231,79,,divergence,True,,56.32,60.686,80.095,3.705,2.044,True
2026-04-07,000702,79,,divergence,True,,56.32,60.686,80.095,3.705,2.044,True
2026-04-07,603863,9010074,,divergence,False,,29.3,40.862,57.615,10.845,6.748,False
2026-04-07,688350,9010074,,divergence,False,,29.3,40.862,57.615,10.845,6.748,False
2026-04-07,600235,9010074,,divergence,False,,29.3,40.862,57.615,10.845,6.748,False
2026-04-07,600308,9010074,,divergence,False,,29.3,40.862,57.615,10.845,6.748,False
2026-04-07,002012,9010074,,divergence,False,,29.3,40.862,57.615,10.845,6.748,False
2026-04-07,600356,9010074,,divergence,False,,29.3,40.862,57.615,10.845,6.748,False
2026-04-07,002235,9010074,,divergence,False,,29.3,40.862,57.615,10.845,6.748,False
2026-04-07,301469,9010074,,divergence,False,,29.3,40.862,57.615,10.845,6.748,False
2026-04-07,000601,9010074,,divergence,False,,29.3,40.862,57.615,10.845,6.748,False
2026-04-07,605377,9010074,,divergence,False,,29.3,40.862,57.615,10.845,6.748,False
2026-04-07,600135,9010074,,divergence,False,,29.3,40.862,57.615,10.845,6.748,False
2026-04-07,002521,9010074,,divergence,False,,29.3,40.862,57.615,10.845,6.748,False
2026-04-07,600103,9010074,,divergence,False,,29.3,40.862,57.615,10.845,6.748,False
2026-04-07,600433,9010074,,divergence,False,,29.3,40.862,57.615,10.845,6.748,False
2026-04-07,600793,9010074,,divergence,False,,29.3,40.862,57.615,10.845,6.748,False
2026-04-07,603165,9010074,,divergence,False,,29.3,40.862,57.615,10.845,6.748,False
2026-04-07,605007,9010074,,divergence,False,,29.3,40.862,57.615,10.845,6.748,False
2026-04-07,002067,9010074,,divergence,False,,29.3,40.862,57.615,10.845,6.748,False
2026-04-07,600567,9010074,,divergence,False,,29.3,40.862,57.615,10.845,6.748,False
2026-04-07,603284,9010074,,divergence,False,,29.3,40.862,57.615,10.845,6.748,False
2026-04-07,600963,9010074,,divergence,False,,29.3,40.862,57.615,10.845,6.748,False
2026-04-07,600966,9010074,,divergence,False,,29.3,40.862,57.615,10.845,6.748,False
2026-04-07,002511,9010074,,divergence,False,,29.3,40.862,57.615,10.845,6.748,False
2026-04-07,603733,9010074,,divergence,False,,29.3,40.862,57.615,10.845,6.748,False
2026-04-07,605500,9010074,,divergence,False,,29.3,40.862,57.615,10.845,6.748,False
2026-04-07,301108,9010074,,divergence,False,,29.3,40.862,57.615,10.845,6.748,False
2026-04-07,002078,9010074,,divergence,False,,29.3,40.862,57.615,10.845,6.748,False
2026-04-07,001223,9010074,,divergence,False,,29.3,40.862,57.615,10.845,6.748,False
2026-04-07,000488,9010074,,divergence,False,,29.3,40.862,57.615,10.845,6.748,False
2026-04-07,688345,9010168,,divergence,True,,56.32,58.958,81.535,7.605,4.732,True
2026-04-07,301217,9010168,,divergence,True,,56.32,58.958,81.535,7.605,4.732,True
2026-04-07,600110,9010168,,divergence,True,,56.32,58.958,81.535,7.605,4.732,True
2026-04-07,002408,9010168,,divergence,True,,56.32,58.958,81.535,7.605,4.732,True
2026-04-07,300057,9010168,,divergence,True,,56.32,58.958,81.535,7.605,4.732,True
2026-04-07,003022,9010168,,divergence,True,,56.32,58.958,81.535,7.605,4.732,True
2026-04-07,002136,9010168,,divergence,True,,56.32,58.958,81.535,7.605,4.732,True
2026-04-07,300497,9010168,,divergence,True,,56.32,58.958,81.535,7.605,4.732,True
2026-04-07,002532,9010168,,divergence,True,,56.32,58.958,81.535,7.605,4.732,True
2026-04-07,688718,9010168,,divergence,True,,56.32,58.958,81.535,7.605,4.732,True
2026-04-07,002812,9010168,,divergence,True,,56.32,58.958,81.535,7.605,4.732,True
2026-04-07,300082,9010168,,divergence,True,,56.32,58.958,81.535,7.605,4.732,True
2026-04-07,002748,9010168,,divergence,True,,56.32,58.958,81.535,7.605,4.732,True
2026-04-07,300214,9010168,,divergence,True,,56.32,58.958,81.535,7.605,4.732,True
2026-04-07,300283,9010168,,divergence,True,,56.32,58.958,81.535,7.605,4.732,True
2026-04-07,600929,9010168,,divergence,True,,56.32,58.958,81.535,7.605,4.732,True
2026-04-07,301212,9010168,,divergence,True,,56.32,58.958,81.535,7.605,4.732,True
2026-04-07,688707,9010168,,divergence,True,,56.32,58.958,81.535,7.605,4.732,True
2026-04-07,002160,9010168,,divergence,True,,56.32,58.958,81.535,7.605,4.732,True
2026-04-07,301511,9010168,,divergence,True,,56.32,58.958,81.535,7.605,4.732,True
2026-04-07,600378,9010168,,divergence,True,,56.32,58.958,81.535,7.605,4.732,True
2026-04-07,603399,9010168,,divergence,True,,56.32,58.958,81.535,7.605,4.732,True
2026-04-07,688388,9010168,,divergence,True,,56.32,58.958,81.535,7.605,4.732,True
2026-04-07,000933,9010168,,divergence,True,,56.32,58.958,81.535,7.605,4.732,True
2026-04-07,301152,9010168,,divergence,True,,56.32,58.958,81.535,7.605,4.732,True
2026-04-07,300077,9010168,,divergence,True,,56.32,58.958,81.535,7.605,4.732,True
2026-04-07,600888,9010168,,divergence,True,,56.32,58.958,81.535,7.605,4.732,True
2026-04-07,300340,9010168,,divergence,True,,56.32,58.958,81.535,7.605,4.732,True
2026-04-07,600367,9010168,,divergence,True,,56.32,58.958,81.535,7.605,4.732,True
2026-04-07,300438,9010168,,divergence,True,,56.32,58.958,81.535,7.605,4.732,True
2026-04-07,603637,9010250,,divergence,False,,49.76,53.78,76.85,8.55,5.32,False
2026-04-07,002051,9010250,,divergence,False,,49.76,53.78,76.85,8.55,5.32,False
2026-04-07,002578,9010250,,divergence,False,,49.76,53.78,76.85,8.55,5.32,False
2026-04-07,000065,9010250,,divergence,False,,49.76,53.78,76.85,8.55,5.32,False
2026-04-07,601117,9010250,,divergence,False,,49.76,53.78,76.85,8.55,5.32,False
2026-04-07,000790,9010250,,divergence,False,,49.76,53.78,76.85,8.55,5.32,False
2026-04-07,300517,9010250,,divergence,False,,49.76,53.78,76.85,8.55,5.32,False
2026-04-07,002551,9010250,,divergence,False,,49.76,53.78,76.85,8.55,5.32,False
2026-04-07,603176,9010250,,divergence,False,,49.76,53.78,76.85,8.55,5.32,False
2026-04-07,002743,9010250,,divergence,False,,49.76,53.78,76.85,8.55,5.32,False
2026-04-07,600491,9010250,,divergence,False,,49.76,53.78,76.85,8.55,5.32,False
2026-04-07,002789,9010250,,divergence,False,,49.76,53.78,76.85,8.55,5.32,False
2026-04-07,603860,9010250,,divergence,False,,49.76,53.78,76.85,8.55,5.32,False
2026-04-07,000928,9010250,,divergence,False,,49.76,53.78,76.85,8.55,5.32,False
2026-04-07,002140,9010250,,divergence,False,,49.76,53.78,76.85,8.55,5.32,False
2026-04-07,603959,9010250,,divergence,False,,49.76,53.78,76.85,8.55,5.32,False
2026-04-07,300621,9010250,,divergence,False,,49.76,53.78,76.85,8.55,5.32,False
2026-04-07,601068,9010250,,divergence,False,,49.76,53.78,76.85,8.55,5.32,False
2026-04-07,002524,9010250,,divergence,False,,49.76,53.78,76.85,8.55,5.32,False
2026-04-07,300823,9010250,,divergence,False,,49.76,53.78,76.85,8.55,5.32,False
2026-04-07,002593,9010250,,divergence,False,,49.76,53.78,76.85,8.55,5.32,False
2026-04-07,600667,9010250,,divergence,False,,49.76,53.78,76.85,8.55,5.32,False
2026-04-07,002323,9010250,,divergence,False,,49.76,53.78,76.85,8.55,5.32,False
2026-04-07,600421,9010250,,divergence,False,,49.76,53.78,76.85,8.55,5.32,False
2026-04-07,003001,9010250,,divergence,False,,49.76,53.78,76.85,8.55,5.32,False
2026-04-07,301058,9010250,,divergence,False,,49.76,53.78,76.85,8.55,5.32,False
2026-04-07,000151,9010250,,divergence,False,,49.76,53.78,76.85,8.55,5.32,False
2026-04-07,002116,9010250,,divergence,False,,49.76,53.78,76.85,8.55,5.32,False
2026-04-07,002469,9010250,,divergence,False,,49.76,53.78,76.85,8.55,5.32,False
2026-04-07,300374,9010250,,divergence,False,,49.76,53.78,76.85,8.55,5.32,False
2026-04-07,601388,9010270,,divergence,False,,47.68,54.594,76.755,7.515,4.676,False
2026-04-07,002842,9010270,,divergence,False,,47.68,54.594,76.755,7.515,4.676,False
2026-04-07,301118,9010270,,divergence,False,,47.68,54.594,76.755,7.515,4.676,False
2026-04-07,002532,9010270,,divergence,False,,47.68,54.594,76.755,7.515,4.676,False
2026-04-07,600641,9010270,,divergence,False,,47.68,54.594,76.755,7.515,4.676,False
2026-04-07,600010,9010270,,divergence,False,,47.68,54.594,76.755,7.515,4.676,False
2026-04-07,603067,9010270,,divergence,False,,47.68,54.594,76.755,7.515,4.676,False
2026-04-07,002378,9010270,,divergence,False,,47.68,54.594,76.755,7.515,4.676,False
2026-04-07,603399,9010270,,divergence,False,,47.68,54.594,76.755,7.515,4.676,False
2026-04-07,000933,9010270,,divergence,False,,47.68,54.594,76.755,7.515,4.676,False
2026-04-07,600714,9010270,,divergence,False,,47.68,54.594,76.755,7.515,4.676,False
2026-04-07,002114,9010270,,divergence,False,,47.68,54.594,76.755,7.515,4.676,False
2026-04-07,600367,9010270,,divergence,False,,47.68,54.594,76.755,7.515,4.676,False
2026-04-07,601121,9010270,,divergence,False,,47.68,54.594,76.755,7.515,4.676,False
2026-04-07,603588,9010270,,divergence,False,,47.68,54.594,76.755,7.515,4.676,False
2026-04-07,002295,9010270,,divergence,False,,47.68,54.594,76.755,7.515,4.676,False
2026-04-07,002738,9010270,,divergence,False,,47.68,54.594,76.755,7.515,4.676,False
2026-04-07,002125,9010270,,divergence,False,,47.68,54.594,76.755,7.515,4.676,False
2026-04-07,002562,9010270,,divergence,False,,47.68,54.594,76.755,7.515,4.676,False
2026-04-07,000807,9010270,,divergence,False,,47.68,54.594,76.755,7.515,4.676,False
2026-04-07,600108,9010270,,divergence,False,,47.68,54.594,76.755,7.515,4.676,False
2026-04-07,301092,9010270,,divergence,False,,47.68,54.594,76.755,7.515,4.676,False
2026-04-07,000506,9010270,,divergence,False,,47.68,54.594,76.755,7.515,4.676,False
2026-04-07,000657,9010270,,divergence,False,,47.68,54.594,76.755,7.515,4.676,False
2026-04-07,600490,9010270,,divergence,False,,47.68,54.594,76.755,7.515,4.676,False
2026-04-07,600051,9010270,,divergence,False,,47.68,54.594,76.755,7.515,4.676,False
2026-04-07,000510,9010270,,divergence,False,,47.68,54.594,76.755,7.515,4.676,False
2026-04-07,600397,9010270,,divergence,False,,47.68,54.594,76.755,7.515,4.676,False
2026-04-07,600219,9010270,,divergence,False,,47.68,54.594,76.755,7.515,4.676,False
2026-04-07,600301,9010270,,divergence,False,,47.68,54.594,76.755,7.515,4.676,False
2026-04-07,300651,9010286,,divergence,True,,58.0,57.266,82.945,12.745,7.364,True
2026-04-07,605299,9010286,,divergence,True,,58.0,57.266,82.945,12.745,7.364,True
2026-04-07,600158,9010286,,divergence,True,,58.0,57.266,82.945,12.745,7.364,True
2026-04-07,605099,9010286,,divergence,True,,58.0,57.266,82.945,12.745,7.364,True
2026-04-07,002181,9010286,,divergence,True,,58.0,57.266,82.945,12.745,7.364,True
2026-04-07,603863,9010286,,divergence,True,,58.0,57.266,82.945,12.745,7.364,True
2026-04-07,002858,9010286,,divergence,True,,58.0,57.266,82.945,12.745,7.364,True
2026-04-07,301287,9010286,,divergence,True,,58.0,57.266,82.945,12.745,7.364,True
2026-04-07,002899,9010286,,divergence,True,,58.0,57.266,82.945,12.745,7.364,True
2026-04-07,300703,9010286,,divergence,True,,58.0,57.266,82.945,12.745,7.364,True
2026-04-07,002105,9010286,,divergence,True,,58.0,57.266,82.945,12.745,7.364,True
2026-04-07,002780,9010286,,divergence,True,,58.0,57.266,82.945,12.745,7.364,True
2026-04-07,002639,9010286,,divergence,True,,58.0,57.266,82.945,12.745,7.364,True
2026-04-07,000558,9010286,,divergence,True,,58.0,57.266,82.945,12.745,7.364,True
2026-04-07,603908,9010286,,divergence,True,,58.0,57.266,82.945,12.745,7.364,True
2026-04-07,002235,9010286,,divergence,True,,58.0,57.266,82.945,12.745,7.364,True
2026-04-07,600684,9010286,,divergence,True,,58.0,57.266,82.945,12.745,7.364,True
2026-04-07,002768,9010286,,divergence,True,,58.0,57.266,82.945,12.745,7.364,True
2026-04-07,300162,9010286,,divergence,True,,58.0,57.266,82.945,12.745,7.364,True
2026-04-07,001300,9010286,,divergence,True,,58.0,57.266,82.945,12.745,7.364,True
2026-04-07,300291,9010286,,divergence,True,,58.0,57.266,82.945,12.745,7.364,True
2026-04-07,301058,9010286,,divergence,True,,58.0,57.266,82.945,12.745,7.364,True
